date,temp_max,precipitation,weather,wind,temp_min
2009-08-20,48.0,40.0,xbox-360,8.0,48.0
1996-10-01,84.0,90.0,pc,6.0,84.0
2015-09-08,68.0,85.0,pc,17.0,68.0
2004-04-13,74.0,43.0,pc,31.0,74.0
2018-04-10,73.75,60.2,switch,13.549999999999997,73.75
2017-08-15,72.0,74.0,playstation-4,2.0,72.0
2004-01-20,83.0,82.0,playstation-2,1.0,83.0
2003-12-02,73.0,82.0,playstation-2,9.0,73.0
2017-12-21,70.0,64.5,switch,5.5,70.0
2004-06-15,34.0,30.0,playstation-2,4.0,34.0
2001-07-18,80.0,78.0,pc,2.0,80.0
2002-11-07,83.0,85.0,pc,2.0,83.0
2003-09-22,72.0,66.0,pc,6.0,72.0
2021-09-23,73.0,76.0,pc,3.0,73.0
2008-10-01,79.5,87.5,xbox-360,8.0,79.5
2018-10-02,79.5,85.7,playstation-4,6.200000000000003,79.5
2018-05-22,79.0,85.0,switch,6.0,79.0
2015-08-24,79.75,82.8,pc,3.049999999999997,79.75
2018-07-24,80.0,85.0,playstation-4,5.0,80.0
2020-02-25,81.0,82.0,switch,1.0,81.0
2017-01-25,58.0,63.0,pc,5.0,58.0
2011-02-25,77.0,80.0,pc,3.0,77.0
2012-04-12,57.0,65.0,pc,8.0,57.0
2009-11-01,77.0,79.0,pc,2.0,77.0
2008-08-31,64.33,71.3,xbox-360,6.969999999999999,64.33
2018-02-08,68.0,77.0,switch,9.0,68.0
2013-07-22,73.0,61.5,pc,11.5,73.0
2011-09-28,74.0,69.5,xbox-360,4.5,74.0
2011-11-08,90.0,88.0,xbox-360,2.0,90.0
2014-12-18,77.0,65.3,pc,11.700000000000003,77.0
2014-01-09,81.67,80.3,pc,1.3700000000000045,81.67
2005-05-25,71.0,79.0,playstation-2,8.0,71.0
2019-08-06,59.0,65.5,playstation-4,6.5,59.0
2007-03-28,76.5,84.0,playstation-2,7.5,76.5
2020-08-12,69.0,79.0,pc,10.0,69.0
2016-08-23,81.0,64.0,playstation-4,17.0,81.0
2019-02-15,81.33,71.3,pc,10.030000000000001,81.33
2014-08-26,82.75,80.7,pc,2.049999999999997,82.75
2013-05-13,80.67,83.0,pc,2.3299999999999983,80.67
2011-10-11,48.0,41.0,xbox-360,7.0,48.0
2011-04-12,59.5,79.0,xbox-360,19.5,59.5
2017-06-30,58.0,40.0,playstation-4,18.0,58.0
2020-08-18,90.5,76.0,pc,14.5,90.5
2003-11-18,74.0,78.3,playstation-2,4.299999999999997,74.0
2000-09-21,78.0,86.0,pc,8.0,78.0
2021-06-05,71.0,71.0,pc,0.0,71.0
2002-03-28,55.0,48.0,pc,7.0,55.0
2017-01-17,49.0,52.0,playstation-4,3.0,49.0
2021-05-21,69.0,79.5,switch,10.5,69.0
2018-05-31,50.0,50.0,switch,0.0,50.0
2015-12-22,71.5,63.0,playstation-4,8.5,71.5
2018-08-30,86.0,84.0,switch,2.0,86.0
2009-02-11,54.0,54.0,xbox-360,0.0,54.0
2021-07-20,85.0,72.0,pc,13.0,85.0
2021-06-13,73.0,73.0,pc,0.0,73.0
2018-08-09,77.67,70.0,switch,7.670000000000002,77.67
2014-09-10,69.0,65.0,pc,4.0,69.0
2020-01-30,67.0,75.0,pc,8.0,67.0
2016-06-07,71.67,56.0,pc,15.670000000000002,71.67
2002-03-12,65.0,56.0,playstation-2,9.0,65.0
2003-12-05,66.0,85.0,playstation-2,19.0,66.0
2017-12-21,73.0,71.0,switch,2.0,73.0
2011-01-24,80.5,76.5,pc,4.0,80.5
2018-12-04,85.5,80.5,switch,5.0,85.5
2021-03-26,88.0,90.0,switch,2.0,88.0
2007-06-12,57.0,61.0,pc,4.0,57.0
2018-04-27,73.0,68.0,pc,5.0,73.0
2020-10-20,69.0,38.0,playstation-4,31.0,69.0
2020-12-03,71.0,53.0,pc,18.0,71.0
2015-11-19,73.0,67.0,pc,6.0,73.0
2018-08-20,48.0,56.0,switch,8.0,48.0
2011-08-31,60.5,67.0,xbox-360,6.5,60.5
2020-05-26,75.0,62.0,playstation-4,13.0,75.0
2016-03-01,85.0,77.0,playstation-4,8.0,85.0
2020-08-18,75.67,69.7,pc,5.969999999999999,75.67
2006-06-14,57.0,57.0,pc,0.0,57.0
2019-12-05,66.5,63.0,pc,3.5,66.5
2018-02-27,85.0,80.0,playstation-4,5.0,85.0
2018-07-17,75.67,64.7,playstation-4,10.969999999999999,75.67
2016-09-05,70.0,69.0,pc,1.0,70.0
2002-01-31,66.0,75.0,pc,9.0,66.0
2008-10-28,65.0,56.0,pc,9.0,65.0
2007-10-23,62.0,80.0,playstation-2,18.0,62.0
2006-06-20,71.0,78.0,playstation-2,7.0,71.0
2014-07-08,72.0,62.0,pc,10.0,72.0
2017-07-11,68.0,44.0,playstation-4,24.0,68.0
2016-09-13,63.0,79.0,playstation-4,16.0,63.0
2020-04-28,77.0,70.0,switch,7.0,77.0
2007-01-10,65.0,72.0,xbox-360,7.0,65.0
2017-10-31,67.0,71.0,playstation-4,4.0,67.0
2018-02-27,64.0,72.0,playstation-4,8.0,64.0
2021-03-16,72.0,64.0,pc,8.0,72.0
2014-06-03,59.0,70.0,pc,11.0,59.0
2020-03-06,78.5,72.5,pc,6.0,78.5
2008-08-26,64.0,67.0,pc,3.0,64.0
2018-07-05,72.0,74.0,switch,2.0,72.0
2015-10-15,78.0,73.0,pc,5.0,78.0
2017-12-14,85.0,83.0,switch,2.0,85.0
2005-03-15,64.0,84.0,playstation-2,20.0,64.0
2019-09-19,78.0,74.0,pc,4.0,78.0
2019-06-20,78.0,78.0,switch,0.0,78.0
2019-01-24,72.0,68.5,switch,3.5,72.0
2001-05-08,65.0,67.7,pc,2.700000000000003,65.0
2001-06-18,79.5,81.0,playstation-2,1.5,79.5
2007-07-23,58.0,49.0,xbox-360,9.0,58.0
2001-10-15,78.67,79.0,playstation-2,0.3299999999999983,78.67
2016-09-13,66.0,42.0,playstation-4,24.0,66.0
2006-09-25,63.0,65.5,playstation-2,2.5,63.0
2003-09-16,86.5,81.0,playstation-2,5.5,86.5
2018-10-16,67.5,53.0,playstation-4,14.5,67.5
2013-10-01,85.67,52.7,xbox-360,32.97,85.67
2014-10-07,82.5,65.5,playstation-4,17.0,82.5
2008-10-07,83.0,71.0,xbox-360,12.0,83.0
2007-10-02,81.0,67.0,xbox-360,14.0,81.0
2006-09-25,82.0,77.5,xbox-360,4.5,82.0
2012-09-11,73.0,66.0,xbox-360,7.0,73.0
2008-04-21,55.0,41.0,xbox-360,14.0,55.0
2006-04-05,69.0,86.0,playstation-2,17.0,69.0
2007-10-01,73.0,60.5,xbox-360,12.5,73.0
2013-11-19,39.5,28.5,playstation-4,11.0,39.5
2002-10-08,81.75,79.0,playstation-2,2.75,81.75
2003-10-14,83.75,81.0,playstation-2,2.75,83.75
2005-02-08,89.0,85.0,playstation-2,4.0,89.0
2004-09-28,82.0,78.7,playstation-2,3.299999999999997,82.0
2009-11-11,24.5,30.5,xbox-360,6.0,24.5
2002-08-07,70.5,73.0,playstation-2,2.5,70.5
2002-11-27,57.0,57.0,playstation-2,0.0,57.0
2008-07-15,82.0,74.5,xbox-360,7.5,82.0
2009-07-14,81.5,68.0,xbox-360,13.5,81.5
2011-07-12,82.0,62.0,xbox-360,20.0,82.0
2013-07-09,77.0,62.5,xbox-360,14.5,77.0
2002-07-20,90.67,74.3,playstation-2,16.370000000000005,90.67
2003-07-16,91.0,81.0,playstation-2,10.0,91.0
2004-07-15,88.0,86.0,playstation-2,2.0,88.0
2003-08-27,61.0,61.0,playstation-2,0.0,61.0
2000-12-18,57.0,57.0,playstation-2,0.0,57.0
2007-01-17,65.0,78.5,xbox-360,13.5,65.0
2005-10-11,78.0,85.0,playstation-2,7.0,78.0
2002-01-07,54.0,46.0,playstation-2,8.0,54.0
2002-11-21,74.0,79.0,playstation-2,5.0,74.0
2003-11-17,81.5,84.5,playstation-2,3.0,81.5
2021-07-27,81.0,84.5,switch,3.5,81.0
2011-11-01,35.0,40.0,xbox-360,5.0,35.0
2002-08-12,92.5,72.0,playstation-2,20.5,92.5
2002-08-12,72.33,81.3,playstation-2,8.969999999999999,72.33
2006-06-20,65.0,64.5,playstation-2,0.5,65.0
2001-09-05,67.0,78.0,playstation-2,11.0,67.0
2013-09-10,80.5,61.0,xbox-360,19.5,80.5
2020-10-13,72.0,22.0,playstation-4,50.0,72.0
2002-09-16,82.0,85.0,playstation-2,3.0,82.0
2003-10-01,81.0,78.0,pc,3.0,81.0
2005-07-26,80.0,75.0,pc,5.0,80.0
2021-03-30,73.67,72.0,switch,1.6700000000000017,73.67
2013-10-24,76.5,78.0,pc,1.5,76.5
2008-11-08,80.0,80.0,xbox-360,0.0,80.0
2018-08-31,60.5,59.5,playstation-4,1.0,60.5
2021-02-18,80.0,80.0,playstation-4,0.0,80.0
2016-07-12,58.0,43.0,pc,15.0,58.0
2017-11-10,62.0,38.0,pc,24.0,62.0
2003-11-17,81.67,83.3,playstation-2,1.6299999999999955,81.67
2004-11-15,77.0,83.3,playstation-2,6.299999999999997,77.0
2010-11-16,69.0,58.5,xbox-360,10.5,69.0
2005-11-16,82.5,86.0,xbox-360,3.5,82.5
2013-11-15,77.33,51.7,playstation-4,25.629999999999995,77.33
2019-03-26,70.0,54.0,switch,16.0,70.0
2008-11-17,65.0,52.0,pc,13.0,65.0
2017-09-07,85.0,80.0,switch,5.0,85.0
2005-11-16,61.0,85.0,playstation-2,24.0,61.0
2016-07-19,71.33,55.7,playstation-4,15.629999999999995,71.33
2014-11-18,72.5,64.5,playstation-4,8.0,72.5
2019-11-08,76.0,67.5,switch,8.5,76.0
2021-04-30,79.0,70.0,switch,9.0,79.0
2017-06-20,86.0,74.0,playstation-4,12.0,86.0
2020-08-28,71.0,85.0,switch,14.0,71.0
2018-03-23,81.0,70.0,pc,11.0,81.0
2014-01-13,81.0,68.0,pc,13.0,81.0
2020-10-06,58.0,69.0,playstation-4,11.0,58.0
2018-10-23,41.5,49.0,playstation-4,7.5,41.5
2012-10-30,71.0,74.0,xbox-360,3.0,71.0
2017-02-21,88.0,76.0,pc,12.0,88.0
2021-06-10,71.5,49.5,switch,22.0,71.5
2017-07-25,79.0,68.0,playstation-4,11.0,79.0
2016-02-02,70.0,69.0,playstation-4,1.0,70.0
2017-02-07,88.0,83.0,playstation-4,5.0,88.0
2021-07-30,73.0,73.0,pc,0.0,73.0
2020-08-25,70.0,68.0,playstation-4,2.0,70.0
2015-09-01,80.0,76.0,playstation-4,4.0,80.0
2018-06-05,70.0,69.0,playstation-4,1.0,70.0
2018-03-07,78.5,79.5,pc,1.0,78.5
2015-12-05,82.0,63.0,playstation-4,19.0,82.0
2020-07-30,77.0,62.0,switch,15.0,77.0
2017-05-12,71.0,75.0,pc,4.0,71.0
2020-10-28,71.0,86.0,switch,15.0,71.0
2018-07-12,81.5,75.0,switch,6.5,81.5
2015-03-17,70.0,76.5,pc,6.5,70.0
2015-02-25,82.33,77.0,pc,5.329999999999998,82.33
2007-05-22,83.0,86.0,playstation-2,3.0,83.0
2021-04-06,69.5,63.0,pc,6.5,69.5
2017-12-12,89.67,84.3,pc,5.3700000000000045,89.67
2006-09-19,91.5,89.5,playstation-2,2.0,91.5
2015-03-03,84.33,64.7,playstation-4,19.629999999999995,84.33
2021-06-22,70.0,62.0,switch,8.0,70.0
2020-08-21,74.0,74.0,switch,0.0,74.0
2016-05-31,63.0,68.5,playstation-4,5.5,63.0
2018-05-22,35.0,29.0,playstation-4,6.0,35.0
2017-08-25,68.0,62.0,playstation-4,6.0,68.0
2002-08-28,84.0,84.0,playstation-2,0.0,84.0
2019-08-22,69.0,57.0,playstation-4,12.0,69.0
2019-03-15,58.0,44.0,playstation-4,14.0,58.0
2001-03-13,77.67,70.7,playstation-2,6.969999999999999,77.67
2021-07-23,75.0,71.0,pc,4.0,75.0
2011-10-05,79.0,81.0,xbox-360,2.0,79.0
2020-09-17,90.33,87.3,switch,3.030000000000001,90.33
2019-09-27,89.0,86.5,switch,2.5,89.0
2020-07-28,77.0,70.0,playstation-4,7.0,77.0
2013-04-15,86.0,82.0,pc,4.0,86.0
2008-06-01,82.0,74.0,pc,8.0,82.0
2011-04-27,82.0,74.7,xbox-360,7.299999999999997,82.0
2019-05-30,84.0,79.3,pc,4.700000000000003,84.0
2021-06-02,86.0,80.0,switch,6.0,86.0
2018-08-07,81.0,76.0,pc,5.0,81.0
2021-03-23,86.0,70.5,switch,15.5,86.0
2018-04-10,86.33,68.7,playstation-4,17.629999999999995,86.33
2016-05-23,90.67,62.7,pc,27.97,90.67
2017-10-06,80.0,77.0,switch,3.0,80.0
2009-06-16,47.0,47.0,playstation-2,0.0,47.0
2020-08-20,74.0,67.0,pc,7.0,74.0
2010-11-17,92.0,78.0,xbox-360,14.0,92.0
2016-09-13,77.0,81.5,playstation-4,4.5,77.0
2013-09-24,86.0,76.0,pc,10.0,86.0
2014-10-14,59.5,64.0,xbox-360,4.5,59.5
2019-04-17,64.0,50.0,pc,14.0,64.0
2004-04-12,81.0,81.0,pc,0.0,81.0
2020-07-21,76.5,71.0,switch,5.5,76.5
2020-07-17,80.0,69.0,switch,11.0,80.0
2000-09-28,71.0,77.0,pc,6.0,71.0
2013-08-08,85.0,85.0,pc,0.0,85.0
2012-10-31,52.0,64.5,pc,12.5,52.0
2004-12-01,75.0,76.0,pc,1.0,75.0
2013-11-02,73.0,67.0,pc,6.0,73.0
2021-03-24,62.0,66.5,playstation-4,4.5,62.0
2019-01-03,68.0,56.0,switch,12.0,68.0
2020-01-30,75.0,70.0,playstation-4,5.0,75.0
2006-09-27,71.0,77.0,pc,6.0,71.0
2021-09-02,82.0,74.0,pc,8.0,82.0
2013-01-25,86.0,80.0,pc,6.0,86.0
2003-10-31,75.0,88.0,pc,13.0,75.0
2003-09-30,48.0,78.0,pc,30.0,48.0
2019-05-28,69.0,88.0,pc,19.0,69.0
2015-06-16,68.0,39.5,playstation-4,28.5,68.0
2015-09-22,71.0,62.0,playstation-4,9.0,71.0
2006-05-03,57.0,82.0,pc,25.0,57.0
2020-09-22,74.0,74.0,pc,0.0,74.0
2018-02-02,39.67,57.0,pc,17.33,39.67
2018-12-04,73.0,63.0,playstation-4,10.0,73.0
2019-07-24,74.0,75.0,switch,1.0,74.0
2001-05-15,48.0,42.0,pc,6.0,48.0
2018-12-04,72.0,62.0,playstation-4,10.0,72.0
2004-08-31,81.0,81.0,playstation-2,0.0,81.0
2013-08-13,69.67,58.7,xbox-360,10.969999999999999,69.67
2018-08-14,73.0,71.0,pc,2.0,73.0
2015-01-23,64.0,73.0,pc,9.0,64.0
2019-12-03,74.0,58.0,pc,16.0,74.0
2019-04-09,80.25,80.5,switch,0.25,80.25
2017-09-28,67.0,74.0,switch,7.0,67.0
2012-10-31,67.5,80.0,xbox-360,12.5,67.5
2019-01-24,75.0,74.0,switch,1.0,75.0
2007-03-30,73.0,77.0,pc,4.0,73.0
2015-03-26,89.0,83.0,pc,6.0,89.0
2018-05-08,82.5,63.5,pc,19.0,82.5
2016-02-16,79.0,75.0,pc,4.0,79.0
2006-12-06,37.0,41.0,xbox-360,4.0,37.0
2009-09-22,82.33,81.0,xbox-360,1.3299999999999983,82.33
2020-04-13,79.0,81.0,pc,2.0,79.0
2003-10-17,67.0,63.0,pc,4.0,67.0
2018-10-25,74.0,78.5,switch,4.5,74.0
2017-12-12,82.0,78.0,switch,4.0,82.0
2007-05-22,57.5,59.0,xbox-360,1.5,57.5
2020-07-30,88.0,71.0,playstation-4,17.0,88.0
2014-10-07,78.5,67.5,playstation-4,11.0,78.5
2016-02-16,50.0,24.0,playstation-4,26.0,50.0
2019-10-15,73.0,71.0,switch,2.0,73.0
2017-04-11,85.0,72.0,pc,13.0,85.0
2018-09-04,70.33,72.0,switch,1.6700000000000017,70.33
2010-09-08,83.8,82.2,xbox-360,1.5999999999999943,83.8
2016-02-23,80.5,78.0,playstation-4,2.5,80.5
2019-10-18,76.5,54.5,playstation-4,22.0,76.5
2017-12-20,81.0,42.3,pc,38.7,81.0
2005-01-25,59.0,65.5,pc,6.5,59.0
2021-04-13,61.5,71.0,playstation-4,9.5,61.5
2021-07-21,70.0,37.0,switch,33.0,70.0
2004-07-13,77.0,77.0,playstation-2,0.0,77.0
2017-09-22,79.0,76.0,switch,3.0,79.0
2013-04-26,75.0,70.0,pc,5.0,75.0
2001-09-28,57.0,64.0,pc,7.0,57.0
2001-06-25,84.0,76.0,pc,8.0,84.0
2011-04-18,95.0,88.7,pc,6.299999999999997,95.0
2008-12-10,62.0,54.0,xbox-360,8.0,62.0
2020-04-24,59.0,55.0,pc,4.0,59.0
2013-03-26,64.0,68.0,pc,4.0,64.0
2004-11-30,83.0,82.5,playstation-2,0.5,83.0
2005-12-01,84.75,81.0,playstation-2,3.75,84.75
2021-08-31,73.0,80.0,switch,7.0,73.0
2008-06-27,48.0,70.0,pc,22.0,48.0
2008-11-12,76.67,73.0,pc,3.6700000000000017,76.67
2013-09-24,77.0,43.0,xbox-360,34.0,77.0
2014-11-11,82.0,63.5,playstation-4,18.5,82.0
2017-09-12,82.0,71.3,playstation-4,10.700000000000003,82.0
2016-09-13,77.0,56.0,playstation-4,21.0,77.0
2015-05-06,82.33,65.0,pc,17.33,82.33
2006-09-01,59.67,58.0,playstation-2,1.6700000000000017,59.67
2020-08-25,70.0,37.0,playstation-4,33.0,70.0
2007-10-02,85.0,85.0,xbox-360,0.0,85.0
2019-05-16,68.0,68.0,switch,0.0,68.0
2000-12-15,70.0,78.0,pc,8.0,70.0
2020-12-01,75.0,83.0,pc,8.0,75.0
2013-01-30,76.33,55.3,pc,21.03,76.33
2009-06-10,78.5,77.0,pc,1.5,78.5
2012-07-24,75.0,67.5,pc,7.5,75.0
2020-01-21,69.0,64.0,switch,5.0,69.0
2004-06-14,84.0,80.5,playstation-2,3.5,84.0
2015-10-20,57.0,51.0,pc,6.0,57.0
2020-11-17,76.0,73.0,switch,3.0,76.0
2017-12-15,72.0,46.0,pc,26.0,72.0
2017-04-25,81.0,81.0,switch,0.0,81.0
2020-12-08,78.67,69.0,switch,9.670000000000002,78.67
2010-06-30,70.0,70.0,pc,0.0,70.0
2009-04-08,74.33,71.3,xbox-360,3.030000000000001,74.33
2008-11-27,69.0,68.5,pc,0.5,69.0
2010-06-30,77.5,71.5,xbox-360,6.0,77.5
2017-07-25,83.5,79.5,playstation-4,4.0,83.5
2007-10-10,81.6,76.6,xbox-360,5.0,81.6
2018-03-13,73.67,72.3,pc,1.3700000000000045,73.67
2011-12-17,69.0,74.0,pc,5.0,69.0
2016-07-25,81.0,70.0,pc,11.0,81.0
1996-06-22,84.0,79.0,pc,5.0,84.0
2021-08-19,87.0,83.0,switch,4.0,87.0
2005-10-11,81.0,76.0,pc,5.0,81.0
2012-01-25,79.0,79.0,xbox-360,0.0,79.0
2021-04-30,73.0,61.0,playstation-4,12.0,73.0
2013-07-17,32.5,24.5,xbox-360,8.0,32.5
2003-12-11,65.0,63.0,pc,2.0,65.0
2019-05-14,67.0,60.0,playstation-4,7.0,67.0
2011-10-03,79.0,53.0,pc,26.0,79.0
2015-10-06,66.0,68.0,playstation-4,2.0,66.0
2020-10-08,73.67,65.7,pc,7.969999999999999,73.67
2005-09-21,69.0,79.0,playstation-2,10.0,69.0
2015-06-30,70.0,76.0,pc,6.0,70.0
2016-09-13,75.0,70.0,playstation-4,5.0,75.0
2002-09-27,56.5,73.0,playstation-2,16.5,56.5
2019-11-22,50.0,47.0,pc,3.0,50.0
2017-09-01,80.0,72.0,playstation-4,8.0,80.0
2013-08-19,77.5,67.0,pc,10.5,77.5
2018-05-08,61.5,59.0,switch,2.5,61.5
2020-10-15,69.5,77.5,pc,8.0,69.5
2001-11-20,82.0,70.0,pc,12.0,82.0
2014-02-21,28.5,17.0,pc,11.5,28.5
2002-11-04,86.5,85.5,playstation-2,1.0,86.5
2010-12-29,75.0,74.0,xbox-360,1.0,75.0
2005-10-25,81.0,88.0,playstation-2,7.0,81.0
2001-01-30,90.0,87.0,playstation-2,3.0,90.0
2002-09-24,57.67,68.3,playstation-2,10.629999999999995,57.67
2001-09-24,48.0,63.0,pc,15.0,48.0
2002-10-15,75.25,67.5,playstation-2,7.75,75.25
2009-06-02,83.5,78.0,xbox-360,5.5,83.5
2011-06-07,71.0,72.5,xbox-360,1.5,71.0
2018-07-03,67.0,59.0,pc,8.0,67.0
2015-06-30,49.0,71.0,playstation-4,22.0,49.0
2006-03-14,81.0,86.0,pc,5.0,81.0
2017-08-29,78.5,77.0,playstation-4,1.5,78.5
2002-04-16,70.33,77.3,playstation-2,6.969999999999999,70.33
2019-07-19,66.5,76.0,playstation-4,9.5,66.5
2014-12-12,61.0,55.0,pc,6.0,61.0
2017-05-18,73.0,78.0,pc,5.0,73.0
2013-06-04,70.0,76.0,xbox-360,6.0,70.0
2018-01-30,73.33,77.7,pc,4.3700000000000045,73.33
2015-09-02,72.0,64.0,pc,8.0,72.0
2011-09-14,80.5,77.0,xbox-360,3.5,80.5
2003-08-27,62.0,74.0,pc,12.0,62.0
2006-10-24,50.0,65.3,playstation-2,15.299999999999997,50.0
2010-03-03,74.5,71.5,xbox-360,3.0,74.5
2017-01-24,84.5,79.0,playstation-4,5.5,84.5
2001-08-21,73.0,84.0,playstation-2,11.0,73.0
2011-09-27,66.0,82.5,xbox-360,16.5,66.0
2015-03-17,74.5,75.0,playstation-4,0.5,74.5
2005-04-26,58.0,80.0,playstation-2,22.0,58.0
2012-05-18,48.0,42.0,pc,6.0,48.0
2015-03-03,74.5,71.0,playstation-4,3.5,74.5
2015-02-24,73.67,71.3,playstation-4,2.3700000000000045,73.67
2020-05-28,74.0,74.0,switch,0.0,74.0
2009-05-26,64.0,70.0,pc,6.0,64.0
2014-06-24,86.0,73.0,playstation-4,13.0,86.0
2004-11-02,79.0,77.0,pc,2.0,79.0
2003-05-30,66.0,86.0,playstation-2,20.0,66.0
2019-10-08,83.0,80.0,switch,3.0,83.0
2003-06-28,58.0,58.0,pc,0.0,58.0
2008-01-30,89.0,80.0,xbox-360,9.0,89.0
2016-10-13,89.0,75.0,playstation-4,14.0,89.0
2018-04-10,70.0,55.0,playstation-4,15.0,70.0
2016-10-07,67.0,74.0,pc,7.0,67.0
2013-06-25,17.5,13.5,xbox-360,4.0,17.5
2010-04-16,61.0,54.0,pc,7.0,61.0
2020-10-15,74.0,76.0,pc,2.0,74.0
2019-05-02,62.0,81.0,pc,19.0,62.0
2004-04-27,88.0,89.0,pc,1.0,88.0
2008-12-16,58.0,72.0,pc,14.0,58.0
2013-09-27,66.0,68.0,pc,2.0,66.0
2011-09-06,54.0,77.0,xbox-360,23.0,54.0
2016-01-28,86.0,80.0,pc,6.0,86.0
2005-04-05,68.0,67.0,playstation-2,1.0,68.0
2012-04-24,64.5,59.0,pc,5.5,64.5
2009-10-02,68.5,73.0,pc,4.5,68.5
2021-07-15,70.0,70.0,switch,0.0,70.0
2020-08-11,85.0,81.0,pc,4.0,85.0
2019-09-05,79.0,69.0,switch,10.0,79.0
2006-11-07,78.0,80.0,pc,2.0,78.0
2003-10-06,59.67,61.3,pc,1.6299999999999955,59.67
2017-09-15,71.0,68.0,switch,3.0,71.0
2011-11-15,81.0,78.0,pc,3.0,81.0
2002-11-04,79.0,81.0,playstation-2,2.0,79.0
2007-11-20,86.5,73.3,xbox-360,13.200000000000003,86.5
2010-10-26,91.67,76.7,xbox-360,14.969999999999999,91.67
2016-10-06,75.0,75.0,pc,0.0,75.0
2010-05-12,71.0,79.0,xbox-360,8.0,71.0
2011-09-07,71.33,77.0,pc,5.670000000000002,71.33
2010-10-19,48.0,48.0,xbox-360,0.0,48.0
2017-11-14,86.0,77.5,switch,8.5,86.0
2008-03-05,57.0,66.0,xbox-360,9.0,57.0
2015-10-06,78.0,64.0,playstation-4,14.0,78.0
2018-04-12,76.0,61.0,switch,15.0,76.0
2013-06-27,83.33,80.3,pc,3.030000000000001,83.33
2014-07-17,68.0,78.0,pc,10.0,68.0
2004-10-26,81.0,54.0,pc,27.0,81.0
2017-10-17,59.67,65.3,pc,5.6299999999999955,59.67
2008-09-10,54.0,54.0,xbox-360,0.0,54.0
2020-07-14,73.0,49.0,pc,24.0,73.0
2008-09-09,69.5,77.0,pc,7.5,69.5
2002-11-18,71.25,73.3,playstation-2,2.049999999999997,71.25
2021-03-19,70.0,70.0,playstation-4,0.0,70.0
2015-07-14,60.5,41.0,playstation-4,19.5,60.5
2014-09-18,74.5,64.5,pc,10.0,74.5
2001-01-31,79.0,79.0,pc,0.0,79.0
2003-11-04,55.0,55.0,pc,0.0,55.0
2011-09-01,52.5,47.5,xbox-360,5.0,52.5
2003-08-28,74.0,78.0,pc,4.0,74.0
2013-10-22,87.33,78.7,pc,8.629999999999995,87.33
2011-04-21,79.0,79.0,pc,0.0,79.0
2007-07-17,74.0,75.0,playstation-2,1.0,74.0
2009-03-19,71.0,56.0,pc,15.0,71.0
2021-05-21,65.0,19.5,playstation-4,45.5,65.0
2018-02-08,69.0,64.0,pc,5.0,69.0
2014-09-02,68.0,69.0,pc,1.0,68.0
2007-05-23,58.0,58.0,xbox-360,0.0,58.0
2010-02-02,80.0,87.0,pc,7.0,80.0
2008-11-08,61.0,70.5,xbox-360,9.5,61.0
2020-01-30,69.0,75.0,pc,6.0,69.0
2005-09-21,66.0,82.0,playstation-2,16.0,66.0
2006-06-28,57.0,74.0,playstation-2,17.0,57.0
2003-11-04,87.0,88.0,playstation-2,1.0,87.0
2008-05-05,68.5,68.5,playstation-2,0.0,68.5
2015-09-21,83.0,84.5,pc,1.5,83.0
2018-09-21,55.0,43.0,pc,12.0,55.0
2018-09-07,60.0,65.0,switch,5.0,60.0
2006-11-07,72.0,83.0,playstation-2,11.0,72.0
2017-07-21,83.0,75.5,playstation-4,7.5,83.0
2016-12-05,83.0,73.0,pc,10.0,83.0
2003-10-20,85.0,82.5,playstation-2,2.5,85.0
2021-09-23,74.0,69.0,pc,5.0,74.0
2009-05-11,70.5,72.0,xbox-360,1.5,70.5
2006-08-29,81.0,76.0,xbox-360,5.0,81.0
2000-10-30,87.5,72.5,playstation-2,15.0,87.5
2013-08-20,78.5,65.0,xbox-360,13.5,78.5
2020-03-27,71.0,74.0,switch,3.0,71.0
2021-04-15,74.0,75.0,playstation-4,1.0,74.0
2013-04-17,62.5,66.0,xbox-360,3.5,62.5
2015-01-20,65.0,59.7,pc,5.299999999999997,65.0
2019-07-10,80.0,69.0,playstation-4,11.0,80.0
2003-10-29,69.0,78.0,playstation-2,9.0,69.0
2020-11-10,79.67,77.7,pc,1.9699999999999989,79.67
2001-11-05,90.0,85.5,playstation-2,4.5,90.0
2008-04-10,85.0,73.0,pc,12.0,85.0
2016-03-15,82.0,75.0,playstation-4,7.0,82.0
2000-11-05,89.0,87.0,pc,2.0,89.0
2012-01-17,49.0,56.0,xbox-360,7.0,49.0
2002-01-29,49.0,42.0,playstation-2,7.0,49.0
2006-04-11,66.0,71.0,playstation-2,5.0,66.0
2021-07-27,77.0,76.5,switch,0.5,77.0
2007-02-27,55.0,76.0,playstation-2,21.0,55.0
2013-05-15,77.0,62.0,xbox-360,15.0,77.0
2008-01-16,75.0,88.0,pc,13.0,75.0
2021-04-09,67.0,66.0,pc,1.0,67.0
2010-07-20,76.0,77.0,pc,1.0,76.0
2019-09-19,83.0,74.0,switch,9.0,83.0
2011-04-15,70.0,67.0,pc,3.0,70.0
2021-01-14,77.0,68.5,switch,8.5,77.0
2009-11-17,55.0,55.0,xbox-360,0.0,55.0
2005-06-07,58.0,77.0,playstation-2,19.0,58.0
2015-09-29,73.0,72.0,playstation-4,1.0,73.0
2020-10-21,77.5,75.5,switch,2.0,77.5
2004-03-02,55.0,78.0,playstation-2,23.0,55.0
